asset_target,feature_set,task,feature,weight,gain,cover,total_gain,total_cover,weight_share,gain_share,cover_share,total_gain_share,total_cover_share,rank_by_gain
QQQ_ret,shock_main,regression,interest_rate_path_dovish_score,2.2,0.0012420323735568,170.66000061035157,0.002813189063454,374.8,0.009515570934256,0.0378124524681329,0.0623151636112525,0.0085692786924853,0.010564888939001,11
QQQ_ret,shock_main,regression,growth_concern_strength_num,23.0,0.0011812443612143,204.21519775390624,0.0272636454552412,4699.8,0.0994809688581315,0.0359618212959746,0.0745675812400475,0.0830480180355247,0.1324782951854775,12
QQQ_ret,shock_main,regression,growth_concern_dovish_score,1.6,0.0011153143132105,154.7,0.0020102575654163,315.8,0.0069204152249134,0.0339546459119499,0.0564874942938212,0.0061234623529281,0.0089017927613034,13
QQQ_ret,shock_main,regression,T10Y2Y,14.4,0.0010310886893421,50.80871505737305,0.0147173510864377,731.2,0.0622837370242214,0.0313904797380824,0.0185524046663203,0.0448306460142387,0.0206111173751268,14
QQQ_ret,shock_main,regression,inflation_concern_shock_score,0.2,0.0008588888682425,5.8,0.0008588888682425,5.8,0.0008650519031141,0.0261480257658849,0.0021178246083009,0.0026162685521059,0.0001634908106889,15
QQQ_ret,shock_main,regression,DX-Y.NYB,17.0,0.0008269745623692,172.1233337402344,0.0140002470463514,2920.0,0.0735294117647058,0.0251764261525603,0.0628494882513573,0.0426462694108897,0.0823091667606269,16
QQQ_ret,shock_main,regression,interest_rate_path_strength_num,15.8,0.0007422285038046,164.9388000488281,0.0116795092821121,2610.2,0.0683391003460207,0.0225964158568866,0.0602261120012146,0.0355770507322401,0.073576502424174,17
QQQ_ret,shock_main,regression,PAYEMS,18.2,0.0006868836586363,161.0539337158203,0.0125312689691782,2912.0,0.078719723183391,0.0209114965489548,0.0588075834632829,0.0381716030260457,0.0820836621941594,18
QQQ_ret,shock_main,regression,^VIX,5.4,0.0006170680746436,87.86666717529297,0.003359217243269,476.4,0.023356401384083,0.018786029848195,0.0320838258609014,0.0102325396896116,0.0134287969331378,19
QQQ_ret,shock_main,regression,BAA10Y,0.8,0.0006157068186439,24.8,0.0006157068186439,24.8,0.0034602076124567,0.018744587749841,0.0090555259113559,0.0018755096805848,0.0006990641560491,20
QQQ_ret,shock_main,regression,financial_stability_shock_score,1.4,0.0005912101245485,206.8,0.0008076049271039,288.0,0.0060553633217993,0.0179988100222787,0.0755114015511456,0.0024600521108528,0.0081181643928289,21
QQQ_ret,shock_main,regression,UUP_volume,4.0,0.000573257508222,163.76000061035157,0.0022607807535678,657.6,0.0173010380622837,0.0174522602978293,0.059795682611722,0.0068865831278836,0.0185364753636261,22
QQQ_ret,shock_main,regression,growth_concern_dir_num,0.6,0.0002447612932883,33.0,0.0002447612932883,33.0,0.0025951557093425,0.0074515165349509,0.0120496917368849,0.000745569418909,0.0009302063366783,23
QQQ_ret,shock_main,regression,inflation_concern_conf_num,0.6,0.0002263902220875,33.2,0.0003666296601295,55.4,0.0025951557093425,0.0068922273639446,0.0121227201716539,0.001116793668579,0.0015616191227872,24
QQQ_ret,shock_main,regression,financial_stability_strength_num,0.2,0.0001205662265419,40.6,0.0001205662265419,40.6,0.0008650519031141,0.0036705200342933,0.0148247722581069,0.0003672577892333,0.0011444356748224,25
QQQ_ret,shock_main,regression,financial_stability_dovish_score,0.2,0.0001028244965709,40.6,0.0001028244965709,40.6,0.0008650519031141,0.0031303905372573,0.0148247722581069,0.0003132145574493,0.0011444356748224,26
QQQ_ret,shock_main,regression,GLD_volume,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
QQQ_ret,shock_main,regression,curve_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
QQQ_ret,shock_main,regression,financial_stability_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
QQQ_ret,shock_main,regression,financial_stability_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
QQQ_ret,shock_main,regression,financial_stability_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
QQQ_ret,shock_main,regression,growth_concern_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
QQQ_ret,shock_main,regression,growth_concern_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
QQQ_ret,shock_main,regression,high_vix_regime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
QQQ_ret,shock_main,regression,inflation_concern_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
QQQ_ret,shock_main,regression,inflation_concern_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
QQQ_ret,shock_main,regression,inflation_concern_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
QQQ_ret,shock_main,regression,inflation_concern_strength_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
QQQ_ret,shock_main,regression,interest_rate_path_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
QQQ_ret,shock_main,regression,interest_rate_path_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
QQQ_ret,shock_main,regression,interest_rate_path_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
QQQ_ret,shock_main,regression,labor_market_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
QQQ_ret,shock_main,regression,labor_market_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
QQQ_ret,shock_main,regression,labor_market_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
QQQ_ret,shock_main,regression,labor_market_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
QQQ_ret,shock_rag,regression,SPY_volume,8.4,0.003817983251065,50.97777786254883,0.031873520836234,427.0,0.035,0.0873468524074602,0.015668271924373,0.0813676220206767,0.0120213963963963,1
QQQ_ret,shock_rag,regression,CPIAUCSL,3.0,0.0031451088842004,48.66666717529297,0.0087438318878412,144.0,0.0125,0.0719530033132067,0.0149579406346709,0.0223215003989583,0.004054054054054,2
QQQ_ret,shock_rag,regression,case_std_QQQ_ret,14.6,0.0030114747118204,126.10226135253906,0.0438671395182609,1843.0,0.0608333333333333,0.0688957546130689,0.038758153140321,0.1119852697099112,0.0518862612612612,3
QQQ_ret,shock_rag,regression,DGS2,3.6,0.0021550527773797,24.079999923706055,0.0078781436197459,89.2,0.015,0.0493027508236365,0.0074011069639166,0.0201115469975746,0.0025112612612612,4
QQQ_ret,shock_rag,regression,growth_concern_strength_num,16.6,0.0017600708408281,172.76524658203124,0.0294044833630323,2867.4,0.0691666666666666,0.0402664542641992,0.0531002522280848,0.0750645935944609,0.0807263513513513,5
QQQ_ret,shock_rag,regression,PAYEMS,3.0,0.0017409081570804,43.11666641235352,0.0051152990199625,129.4,0.0125,0.0398280552459282,0.013252120475764,0.0130584794606653,0.003643018018018,6
QQQ_ret,shock_rag,regression,case_pred_QQQ_ret,25.6,0.0017402733210474,210.49739990234377,0.0444075435400009,5382.0,0.1066666666666666,0.0398135316281882,0.0646974159983227,0.1133648283223819,0.1515202702702702,7
QQQ_ret,shock_rag,regression,DGS10,10.8,0.0017153022577986,75.19959411621093,0.0182059571146965,822.6,0.045,0.0392422499769544,0.0231129668380637,0.0464766802715197,0.0231587837837837,8
QQQ_ret,shock_rag,regression,^VIX,2.4,0.0016323469579219,41.46666717529297,0.0035674904473125,115.8,0.01,0.0373444196675314,0.0127449850570532,0.0091071901272141,0.0032601351351351,9
QQQ_ret,shock_rag,regression,UNRATE,11.2,0.0015289705712348,109.38666687011718,0.0171133894473314,1223.0,0.0466666666666666,0.0349794009137532,0.0336205325787832,0.0436875427473993,0.0344313063063063,10
QQQ_ret,shock_rag,regression,QQQ_volume,38.8,0.0014699001796543,207.17297973632813,0.0569587141275405,8038.4,0.1616666666666666,0.0336280034780546,0.0636756390332215,0.1454058102249205,0.2263063063063063,11
QQQ_ret,shock_rag,regression,case_max_similarity,19.4,0.0014600802212953,193.37684326171876,0.0282991547137498,3751.4,0.0808333333333333,0.0334033449614956,0.0594353283164072,0.0722428794761637,0.1056137387387387,12
QQQ_ret,shock_rag,regression,interest_rate_path_strength_num,3.8,0.0014282883377745,149.56000061035155,0.0054233736358582,542.2,0.0158333333333333,0.0326760183141432,0.0459680052137764,0.0138449410200633,0.0152646396396396,13
QQQ_ret,shock_rag,regression,growth_concern_shock_score,4.2,0.0014088341267779,166.3276153564453,0.0065477473195642,716.0,0.0175,0.0322309498094157,0.0511216144604033,0.0167152738388266,0.0201576576576576,14
QQQ_ret,shock_rag,regression,interest_rate_path_shock_score,3.8,0.0014016889734193,171.66666564941406,0.0051848825067281,653.2,0.0158333333333333,0.0320674848032069,0.0527625979499876,0.0132361141461811,0.0183896396396396,15
QQQ_ret,shock_rag,regression,case_abs_mean_QQQ_ret,10.2,0.0013206356437876,178.63979797363282,0.0133586244657635,1801.8,0.0424999999999999,0.0302131672866234,0.0549058246264246,0.0341022729127166,0.0507263513513513,16
QQQ_ret,shock_rag,regression,inflation_concern_strength_num,3.6,0.0013143906602635,74.85,0.0044423453509807,272.2,0.015,0.0300702961375651,0.0230055173589844,0.0113405443741564,0.0076632882882882,17
QQQ_ret,shock_rag,regression,interest_rate_path_dovish_score,1.6,0.0012528794584795,124.33333435058594,0.002702681813389,248.0,0.0066666666666666,0.0286630584651277,0.0382144646854084,0.0068994822807275,0.0069819819819819,18
QQQ_ret,shock_rag,regression,case_direction_agreement_QQQ,6.2,0.0012337522581219,150.34761962890624,0.0077527279965579,925.4,0.0258333333333333,0.028225471226855,0.0462100838110192,0.0197913824611406,0.0260529279279279,19
QQQ_ret,shock_rag,regression,DX-Y.NYB,8.4,0.0012075126636773,82.09484100341797,0.010138932056725,698.6,0.035,0.0276251684406792,0.0252322550405771,0.0258829514167471,0.0196677927927927,20
QQQ_ret,shock_rag,regression,T10Y2Y,13.4,0.001173558901064,55.25705184936523,0.0156840972602367,751.2,0.0558333333333333,0.0268483828717983,0.0169835279295507,0.0400388053821686,0.0211486486486486,21
QQQ_ret,shock_rag,regression,case_similarity_std,13.4,0.0011555640958249,176.66593322753906,0.0154773050919175,2366.2,0.0558333333333333,0.0264367022818204,0.0542991475431841,0.0395109005085562,0.0666159909909909,22
QQQ_ret,shock_rag,regression,inflation_concern_shock_score,1.6,0.0009193993173539,54.4,0.0017793615348637,108.8,0.0066666666666666,0.0210337843818552,0.0167201088086673,0.0045424042593478,0.003063063063063,23
QQQ_ret,shock_rag,regression,growth_concern_dovish_score,1.0,0.0008409076370298,66.0,0.0016822519246488,162.6,0.0041666666666666,0.019238071628383,0.0202854261281626,0.0042945001103479,0.0045777027027027,24
QQQ_ret,shock_rag,regression,labor_market_shock_score,0.2,0.0008258679881691,3.8,0.0008258679881691,3.8,0.0008333333333333,0.0188939983564721,0.001167948777076,0.0021082990688601,0.0001069819819819,25
QQQ_ret,shock_rag,regression,inflation_concern_dovish_score,0.8,0.0007480351720005,49.2,0.0009008795954287,62.8,0.0033333333333333,0.0171133589300301,0.0151218631137212,0.0022997908133089,0.001768018018018,26
QQQ_ret,shock_rag,regression,BAA10Y,0.4,0.0004548106109723,9.2,0.0004548106109723,9.2,0.0016666666666666,0.0104050417976209,0.0028276654602893,0.0011610533418862,0.000259009009009,27
QQQ_ret,shock_rag,regression,labor_market_strength_num,0.6,0.0003468451672233,46.7,0.0005461078719235,63.0,0.0025,0.0079350357603714,0.0143534757603817,0.0013941195619242,0.0017736486486486,28
QQQ_ret,shock_rag,regression,case_avg_similarity,6.4,0.0003335738554596,167.91571350097655,0.0020806698128581,1069.6,0.0266666666666666,0.0076314180560371,0.0516097242724512,0.0053115925207111,0.0301126126126126,29
QQQ_ret,shock_rag,regression,financial_stability_strength_num,0.4,0.0002858254592865,68.0,0.0002858254592865,68.0,0.0016666666666666,0.006539042359506,0.0209001360108342,0.0007296632855406,0.0019144144144144,30
QQQ_ret,shock_rag,regression,inflation_concern_dir_num,0.6,0.0002202383242547,4.0,0.0003363409894518,6.0,0.0025,0.0050385565200633,0.0012294197653431,0.0008586207542113,0.0001689189189189,31
QQQ_ret,shock_rag,regression,UUP_volume,0.2,0.000209836801514,5.6,0.000209836801514,5.6,0.0008333333333333,0.0048005931210899,0.0017211876714804,0.000535677299014,0.0001576576576576,32
QQQ_ret,shock_rag,regression,case_up_prob_QQQ,0.2,0.000172635866329,30.8,0.000172635866329,30.8,0.0008333333333333,0.0039495195617407,0.0094665321931425,0.0004407097035451,0.0008671171171171,33
QQQ_ret,shock_rag,regression,growth_concern_dir_num,1.2,0.0001543438324006,35.4,0.0001767326233675,41.8,0.005,0.0035310390491992,0.0108803649232872,0.0004511680203382,0.0011768018018018,34
QQQ_ret,shock_rag,regression,interest_rate_path_dir_num,0.2,9.516319260001182e-05,35.6,9.516319260001182e-05,35.6,0.0008333333333333,0.0021771193826838,0.0109418359115543,0.0002429352792728,0.0010022522522522,35
QQQ_ret,shock_rag,regression,financial_stability_conf_num,0.2,2.8538657352328305e-05,44.4,2.8538657352328305e-05,44.4,0.0008333333333333,0.0006529001642334,0.0136465593953094,7.285428855986465e-05,0.00125,36
QQQ_ret,shock_rag,regression,GLD_volume,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
QQQ_ret,shock_rag,regression,case_neighbor_count,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
QQQ_ret,shock_rag,regression,curve_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
QQQ_ret,shock_rag,regression,financial_stability_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
QQQ_ret,shock_rag,regression,financial_stability_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
QQQ_ret,shock_rag,regression,financial_stability_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
QQQ_ret,shock_rag,regression,financial_stability_shock_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43
QQQ_ret,shock_rag,regression,growth_concern_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
QQQ_ret,shock_rag,regression,growth_concern_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
QQQ_ret,shock_rag,regression,high_vix_regime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
QQQ_ret,shock_rag,regression,inflation_concern_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
QQQ_ret,shock_rag,regression,inflation_concern_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
QQQ_ret,shock_rag,regression,interest_rate_path_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49
QQQ_ret,shock_rag,regression,interest_rate_path_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50
QQQ_ret,shock_rag,regression,labor_market_conf_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
QQQ_ret,shock_rag,regression,labor_market_dir_num,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
QQQ_ret,shock_rag,regression,labor_market_dovish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
QQQ_ret,shock_rag,regression,labor_market_hawkish_score,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
SPY_ret,baseline,regression,SPY_volume,37.8,0.0017706021200865,164.34747619628905,0.0668251767754554,6219.6,0.1772983114446529,0.1296914140794059,0.091006007950972,0.2555504889254989,0.1954312647289866,1
SPY_ret,baseline,regression,^VIX,28.8,0.0015270072966814,156.74212951660155,0.0439745582640171,4507.2,0.1350844277673546,0.1118488074590702,0.0867946123371149,0.1681659579055534,0.1416245090337784,2
SPY_ret,baseline,regression,BAA10Y,17.8,0.0013769075972959,154.1722412109375,0.0242527030408382,2745.0,0.0834896810506566,0.1008544445554253,0.0853715586888858,0.0927463333269858,0.0862529457973291,3
SPY_ret,baseline,regression,QQQ_volume,30.4,0.00130218884442,146.44310607910157,0.0395307466387748,4451.6,0.1425891181988743,0.0953815149746934,0.0810916162794149,0.1511720899006942,0.1398774548311076,4
SPY_ret,baseline,regression,DGS10,19.0,0.0010613411432132,104.2862319946289,0.0200580006465315,1940.8,0.0891181988742964,0.0777401270011166,0.0577476081637231,0.0767051000749736,0.0609835035349567,5
SPY_ret,baseline,regression,UNRATE,5.6,0.0010215023299679,105.1333339691162,0.0056402816902846,658.6,0.0262664165103189,0.0748220507340582,0.0582166836299834,0.0215693667144803,0.0206944226237234,6
SPY_ret,baseline,regression,GLD_volume,12.4,0.0010000496404245,180.56849060058593,0.0127560209482908,2227.8,0.0581613508442776,0.0732507041220087,0.0999882558078673,0.0487811263265813,0.0700015710919088,7
SPY_ret,baseline,regression,PAYEMS,8.0,0.0008466441999189,134.72642669677734,0.0068444854579865,1065.0,0.0375234521575985,0.0620142053733953,0.0746036053789417,0.026174440377603,0.033464257659073,8
SPY_ret,baseline,regression,DX-Y.NYB,27.8,0.0008108575246296,173.71937561035156,0.0225223787128925,4823.6,0.1303939962476548,0.0593929363311785,0.096195617017881,0.0861292879356652,0.15156637863315,9
SPY_ret,baseline,regression,DGS2,3.8,0.0007655369467101,89.9733325958252,0.0031146473484113,302.0,0.0178236397748592,0.0560733368736864,0.0498219626555847,0.0119109247610607,0.009489395129615,10
SPY_ret,baseline,regression,CPIAUCSL,4.8,0.0007611893001012,82.06666564941406,0.0032391684129834,342.0,0.0225140712945591,0.0557548845064179,0.0454437135236578,0.0123871138333296,0.0107462686567164,11
SPY_ret,baseline,regression,UUP_volume,12.0,0.0007585180690512,157.11818237304686,0.0094882033765316,1815.8,0.0562851782363977,0.0555592246637673,0.087002848386951,0.0362844533886486,0.0570557737627651,12
SPY_ret,baseline,regression,T10Y2Y,4.8,0.0006315658334642,154.8000015258789,0.0032301225000992,724.2,0.0225140712945591,0.0462603456174644,0.0857191755889751,0.0123525207716742,0.0227556952081696,13
SPY_ret,baseline,regression,high_vix_regime,0.2,1.8512737005949025e-05,1.8,1.8512737005949025e-05,1.8,0.0009380863039399,0.0013560037083115,0.0009967345900468,7.079575725053821e-05,5.6559308719560094e-05,14
SPY_ret,baseline,regression,curve_inversion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
SPY_ret,fusion,regression,growth_concern_strength_num,13.8,0.0031968808732926,194.75482482910155,0.0437065914273262,2684.4,0.0641860465116279,0.0518286163702061,0.035278641068213,0.1310731825225234,0.084351962996248,1
SPY_ret,fusion,regression,case_abs_mean_SPY_ret,3.4,0.0026542972773313,141.43333282470704,0.0082125144544988,440.2,0.015813953488372,0.0430321181087984,0.0256197800911085,0.0246287887229381,0.013832414733627,2
SPY_ret,fusion,regression,financial_stability_shock_score,1.2,0.0025532269617542,108.2,0.0029628429794684,110.4,0.0055813953488372,0.0413935413772653,0.0195997658436971,0.0088853705116577,0.0034691017414639,3
SPY_ret,fusion,regression,growth_concern_shock_score,3.4,0.0022054702043533,157.76666564941405,0.009863924793899,672.0,0.015813953488372,0.0357556235805612,0.0285784630745783,0.0295812593175781,0.0211162714697804,4
SPY_ret,fusion,regression,financial_stability_shock_score_x_case_similarity,3.4,0.0019363256869837,186.32000122070312,0.0066988256759941,619.2,0.015813953488372,0.031392186689488,0.0337507245464247,0.0200893359981209,0.0194571358542977,5
SPY_ret,fusion,regression,growth_concern_shock_score_x_case_similarity,10.6,0.0019298751838505,187.0850616455078,0.0203161252662539,1984.2,0.0493023255813953,0.0312876095514781,0.0338893105462625,0.0609267185614766,0.0623495622772893,6
SPY_ret,fusion,regression,financial_stability_shock_score_minus_rolling_mean,8.2,0.0018924905685707,155.2866653442383,0.0139791531488299,1208.4,0.0381395348837209,0.0306815210044609,0.0281292262421038,0.04192255749876,0.0379715810179802,7
SPY_ret,fusion,regression,growth_concern_shock_score_minus_rolling_mean,3.2,0.0017954671056941,144.60333404541015,0.0058097704779356,453.6,0.0148837209302325,0.0291085528409131,0.0261940063540477,0.0174231181476284,0.0142534832421018,8
SPY_ret,fusion,regression,interest_rate_path_shock_score_x_case_similarity,1.4,0.0017946339910849,90.76666564941408,0.002641601441428,165.4,0.0065116279069767,0.0290950461826484,0.0164418243358749,0.0079219883449338,0.0051973680075918,9
SPY_ret,fusion,regression,labor_market_shock_score_x_vix,9.2,0.001775901671499,191.37099609375,0.016402737610042,1760.8,0.0427906976744186,0.0287913532256613,0.0346656812635174,0.0491907273118056,0.0553296589345081,10
SPY_ret,fusion,regression,case_std_SPY_ret,14.2,0.0016967788571491,140.02474060058594,0.0239221114665269,1953.8,0.0660465116279069,0.0275085947640222,0.0253646222559697,0.071740833137032,0.0613943023774659,11
SPY_ret,fusion,regression,case_max_similarity,4.6,0.0016787542030215,114.89999847412108,0.0076553922146558,532.6,0.0213953488372093,0.0272163746529156,0.0208134294411639,0.0229580159025107,0.0167359020607218,12
SPY_ret,fusion,regression,interest_rate_path_shock_score_x_vix,6.6,0.001583907357417,175.0736511230469,0.0105415011756122,1168.2,0.0306976744186046,0.0256786943421396,0.0317135172588988,0.0316132661580318,0.0367083754925558,13
SPY_ret,fusion,regression,labor_market_shock_score_x_curve,0.8,0.0015681393910199,77.4,0.0022624776232987,79.8,0.0037209302325581,0.0254230602057033,0.014020534901129,0.0067850210411593,0.0025075572370364,14
SPY_ret,fusion,regression,QQQ_volume,15.4,0.0015509947901591,160.69107055664062,0.0237800177186727,2457.4,0.0716279069767441,0.0251451077338871,0.0291082010728574,0.0713147033671373,0.077218936770593,15
